0,0,338449620016_01
0,0,338449620024_01
0,0,338449620032_01
0,0,338449620040_01
0,0,338449620057_02
0,0,338449620065_02
0,0,338449620073_02
0,0,338449620081_02
0,0,338449620099_03
0,0,338449620107_03
0,0,338449620115_03
0,0,338449620123_03
0,0,338449620131_04
0,0,338449620149_04
0,0,338449620156_04
0,0,338449620164_04
0,0,338449620172_05
0,0,338449620180_05
0,0,338449620198_05
0,0,338449620206_05
0,0,338449620214_06
0,0,338449620222_06
0,0,338449620230_06
0,0,338449620248_06
0,0,338449620255_07
0,0,338449620263_07
0,0,338449620271_07
0,0,338449620289_07
0,0,338449620297_08
0,0,338449620305_08
0,0,338449620313_08
0,0,338449620321_08
0,0,338449620339_09
0,0,338449620347_09
0,0,338449620354_09
0,0,338449620362_09
0,0,338449620370_10
0,0,338449620388_10
0,0,338449620396_10
0,0,338449620404_11
0,0,338449620412_11
0,0,338449620420_11
0,0,338449620438_12
0,0,338449620446_12
0,0,338449620453_12
0,0,338449620461_13
0,0,338449620479_13
0,0,338449620487_13
0,0,338449620495_14
0,0,338449620503_14
0,0,338449620511_14
0,0,338449620529_15
0,0,338449620537_15
0,0,338449620545_15
0,0,338449620552_16
0,0,338449620560_16
0,0,338449620578_16
0,0,338449620586_17
0,0,338449620594_17
0,0,338449620602_17
0,0,338449620610_18
0,0,338449620628_18
0,0,338449620636_18
0,0,338449620644_19
0,0,338449620651_19
0,0,338449620669_20
0,0,338449620677_20
0,0,338449620685_21
0,0,338449620693_21
0,0,338449620701_22
0,0,338449620719_22
0,0,338449620727_23
0,0,338449620735_23
0,0,338449620743_24
0,0,338449620750_24
0,0,338449620768_25
0,0,338449620776_25
0,0,338449620784_26
0,0,338449620792_26
0,0,338449620800_27
0,0,338449620818_27
0,0,338449620826_28
0,0,338449620834_29
0,0,338449620842_30
0,0,338449620859_31
0,0,338449620867_32
0,0,338449620875_33
0,0,338449620883_34
0,0,338449620891_35
0,0,338449620909_36
