0,0,338449620016_01
0,0,338449620024_01
0,0,338449620032_01
0,0,338449620040_01
0,0,338449620057_02
0,0,338449620065_02
0,0,338449620073_02
0,0,338449620081_02
0,0,338449620099_03
0,0,338449620107_03
0,0,338449620115_03
0,0,338449620123_03
0,0,338449620131_04
0,0,338449620172_05
0,0,338449620214_06
0,0,338449620222_06
0,0,338449620230_06
0,0,338449620248_06
0,0,338449620255_07
0,0,338449620263_07
0,0,338449620271_07
0,0,338449620289_07
0,0,338449620297_08
0,0,338449620305_08
0,0,338449620313_08
0,0,338449620321_08
0,0,338449620339_09
0,0,338449620347_09
0,0,338449620354_09
0,0,338449620362_09
0,0,338449620370_10
0,0,338449620388_10
0,0,338449620396_10
0,0,338449620404_10
0,0,338449620412_11
0,0,338449620420_11
0,0,338449620438_11
0,0,338449620446_11
0,0,338449620453_12
0,0,338449620461_12
0,0,338449620479_12
0,0,338449620487_12
0,0,338449620495_13
0,0,338449620503_13
0,0,338449620511_13
0,0,338449620529_13
0,0,338449620537_14
0,0,338449620545_14
0,0,338449620552_14
0,0,338449620560_14
0,0,338449620578_15
0,0,338449620586_15
0,0,338449620594_15
0,0,338449620602_15
0,0,338449620610_16
0,0,338449620628_16
0,0,338449620636_16
0,0,338449620644_16
0,0,338449620644_16
0,0,338449620644_16
0,0,338449620651_17
0,0,338449620669_17
0,0,338449620677_17
0,0,338449620677_17
0,0,338449620677_17
0,0,338449620685_18
0,0,338449620693_18
0,0,338449620701_18
0,0,338449620719_19
0,0,338449620727_19
0,0,338449620735_19
0,0,338449620743_20
0,0,338449620750_20
0,0,338449620768_20
0,0,338449620776_21
0,0,338449620784_21
0,0,338449620792_21
0,0,338449620800_22
0,0,338449620818_22
0,0,338449620826_22
0,0,338449620834_23
0,0,338449620842_23
0,0,338449620859_23
0,0,338449620867_24
0,0,338449620875_24
0,0,338449620883_24
0,0,338449620891_25
0,0,338449620909_25
0,0,338449620917_25
0,0,338449620925_26
0,0,338449620933_26
0,0,338449620941_26
0,0,338449620958_27
0,0,338449620966_27
0,0,338449620974_27
0,0,338449620982_28
0,0,338449620990_28
0,0,338449621006_28
0,0,338449621014_29
0,0,338449621022_29
0,0,338449621030_29
0,0,338449621048_30
0,0,338449621055_30
0,0,338449621063_30
0,0,338449621071_31
0,0,338449621089_31
0,0,338449621097_31
0,0,338449621105_32
0,0,338449621113_32
0,0,338449621121_33
0,0,338449621139_33
0,0,338449621147_34
0,0,338449621154_34
0,0,338449621162_35
0,0,338449621170_35
0,0,338449621188_36
0,0,338449621196_36
0,0,338449621204_37
0,0,338449621212_37
0,0,338449621220_38
0,0,338449621238_38
0,0,338449621246_39
0,0,338449621253_39
0,0,338449621261_40
0,0,338449621279_40
0,0,338449621287_41
0,0,338449621295_41
0,0,338449621303_42
0,0,338449621311_42
0,0,338449621329_43
0,0,338449621337_43
0,0,338449621345_44
0,0,338449621352_44
0,0,338449621360_45
0,0,338449621378_45
0,0,338449621386_46
0,0,338449621394_46
0,0,338449621402_47
0,0,338449621412_47
0,0,338449621410_48
0,0,338449621490_48
0,0,338449621428_49
0,0,338449621448_49
0,0,338449621436_50
0,0,338449621436_50
0,0,338449621444_51
0,0,338449621424_51
0,0,338449621451_52
0,0,338449621411_52
0,0,338449621469_53
0,0,338449621429_53
0,0,338449621477_54
0,0,338449621467_54
0,0,338449621485_55
0,0,338449621435_55
0,0,338449621493_56
0,0,338449621423_56
0,0,338449621501_57
0,0,338449621551_57
0,0,338449621519_58
0,0,338449621529_58
0,0,338449621527_59
0,0,338449621517_59
