0,0,338449620016!c21:01
0,0,338449620057!c21:02
0,0,338449620099!c21:03
0,0,338449620131!c21:04
0,0,338449620172!c21:05
0,0,338449620214!c21:06
0,0,338449620255!c21:07
0,0,338449620297!c21:08
0,0,338449620339!c21:09
0,0,338449620370!c21:10
0,0,338449620412!c21:11
0,0,338449620453!c21:12
0,0,338449620495!c21:13
0,0,338449620610!c21:15
0,0,338449620610!c21:16
0,0,338449620651!c21:17
0,0,338449620693!c21:18
0,0,338449620735!c21:19
0,0,338449620768!c21:20
0,0,338449620826!c21:22
0,0,338449620859!c21:23
0,0,338449620883!c21:24
0,0,338449620917!c21:25
0,0,338449620941!c21:26
0,0,338449620974!c21:27
0,0,338449621006!c21:28
0,0,338449621030!c21:29
0,0,338449621063!c21:30
0,0,338449621154!c21:32
0,0,338449621154!c21:33
0,0,338449621188!c21:34
0,0,338449621212!c21:35
0,0,338449621246!c21:36
0,0,338449621246!c21:38
0,0,338449621311!c21:39
0,0,338449621337!c21:40
0,0,338449621352!c21:41
0,0,338449621394!c21:43
0,0,338449621428!c21:44
0,0,338449621444!c21:45
0,0,338449621469!c21:46
0,0,338449621485!c21:47
0,0,338449621501!c21:48
0,0,338449621519!c21:49
0,0,338449621535!c21:50
0,0,338449621568!c21:51
