0,0,338449620016_01
0,0,338449620024_01
0,0,338449620032_01
0,0,338449620040_01
0,0,338449620057_02
0,0,338449620065_02
0,0,338449620073_02
0,0,338449620081_02
0,0,338449620099_03
0,0,338449620107_03
0,0,338449620115_03
0,0,338449620123_03
0,0,338449620131_04
0,0,338449620149_04
0,0,338449620156_04
0,0,338449620164_04
0,0,338449620172_05
0,0,338449620180_05
0,0,338449620198_05
0,0,338449620206_05
0,0,338449620214_06
0,0,338449620222_06
0,0,338449620230_06
0,0,338449620248_06
0,0,338449620255_07
0,0,338449620263_07
0,0,338449620271_07
0,0,338449620289_07
0,0,338449620297_08
0,0,338449620305_08
0,0,338449620313_08
0,0,338449620321_08
0,0,338449620339_09
0,0,338449620347_09
0,0,338449620354_09
0,0,338449620362_09
0,0,338449620370_10
0,0,338449620388_10
0,0,338449620396_10
0,0,338449620404_10
0,0,338449620412_11
0,0,338449620420_11
0,0,338449620438_11
0,0,338449620446_11
0,0,338449620453_12
0,0,338449620461_12
0,0,338449620479_12
0,0,338449620487_13
0,0,338449620495_13
0,0,338449620503_13
0,0,338449620511_14
0,0,338449620529_14
0,0,338449620537_14
0,0,338449620545_15
0,0,338449620552_15
0,0,338449620560_15
0,0,338449620578_16
0,0,338449620586_16
0,0,338449620594_16
0,0,338449620602_17
0,0,338449620610_17
0,0,338449620628_17
0,0,338449620636_18
0,0,338449620644_18
0,0,338449620651_18
0,0,338449620669_19
0,0,338449620677_19
0,0,338449620685_19
0,0,338449620693_20
0,0,338449620701_20
0,0,338449620719_20
0,0,338449620727_21
0,0,338449620735_21
0,0,338449620743_21
0,0,338449620750_22
0,0,338449620768_22
0,0,338449620776_23
0,0,338449620784_23
0,0,338449620792_24
0,0,338449620800_24
0,0,338449620818_25
0,0,338449620826_25
0,0,338449620834_26
0,0,338449620842_26
0,0,338449620859_27
0,0,338449620867_27
0,0,338449620875_28
0,0,338449620883_28
0,0,338449620891_29
0,0,338449620909_29
0,0,338449620917_30
0,0,338449620925_30
0,0,338449620933_31
0,0,338449620941_31
0,0,338449620958_32
0,0,338449620966_32
0,0,338449620974_33
0,0,338449620982_34
0,0,338449620990_35
0,0,338449621006_36
0,0,338449621014_37
0,0,338449621022_38
0,0,338449621030_39
0,0,338449621048_40
0,0,338449621055_41
0,0,338449621063_42
